,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent,Long,Lat,ZipCode,Precinct
2084,queens,Forest Hills,72-72 112th Street,1.0,1.0,950.0,2000.0,-73.8378203,40.719739,11375,112.0
2087,queens,Woodhaven,84-11 85th Street,2.0,1.0,1100.0,2400.0,-73.8598213162245,40.6960467,11421,102.0
2088,queens,Rego Park,65-50 Austin Street,2.0,1.0,900.0,2030.0,-73.8342869,40.7135122,11375,112.0
2089,queens,Astoria,35-44 28th Street,1.0,1.0,628.16,1700.0,-73.93216419085911,40.7581818,11106,114.0
2090,queens,Astoria,12-21 30th Avenue,1.0,1.0,631.43,1800.0,-73.93037675158553,40.7713751,11102,114.0
2091,queens,Hunters Point,22-44 Jackson Avenue,1.0,1.0,686.23,3475.0,-73.9537038,40.7419808,11109,114.0
2092,queens,Astoria,34-46 Vernon Boulevard,1.0,1.0,657.24,2589.0,-73.94192014098704,40.76479495,10044,114.0
2093,queens,Hunters Point,57-28 2nd Street,3.0,2.0,1392.03,3580.0,-73.9613231,40.7385143,11109,114.0
2094,queens,Hunters Point,22-44 Jackson Avenue,1.0,1.0,705.85,4075.0,-73.9537038,40.7419808,11109,114.0
2095,queens,Astoria,32-79 46th Street,1.0,1.0,641.24,2100.0,-73.9155121,40.7547599,11103,115.0
2098,queens,Rockaway All,98-20 Shore Front Parkway,2.0,1.0,857.76,2700.0,-73.8193837,40.582972350000006,11694,100.0
2099,queens,Astoria,25-26 35th Street,2.0,1.0,900.0,2300.0,-73.91561787655067,40.7688676,11103,115.0
2100,queens,Astoria,25-52 31st Street,1.0,1.0,750.0,1850.0,-73.9192485532258,40.769355950000005,11102,114.0
2101,queens,Astoria,30-90 38th Street,3.0,1.0,1048.1,2500.0,-73.91772737604822,40.76224445,11103,115.0
2103,queens,Hunters Point,4-75 48th Avenue,1.0,1.0,673.0,3325.0,-73.95723461700315,40.7451072,11109,108.0
2105,queens,Astoria,32-22 41st Street,2.0,1.0,900.0,2000.0,-73.91888184022784,40.75809875,11103,115.0
2106,queens,Long Island City,29-22 Northern Boulevard,1.0,1.0,740.0,3615.0,-73.8548612,40.7584538,11368,115.0
2107,queens,Jamaica,153-30 89th Avenue,1.0,1.0,669.0,2275.0,-73.80223285312294,40.70519205,11432,103.0
2108,queens,Elmhurst,88-36 Elmhurst Avenue,0.5,1.0,531.35,1750.0,-73.877137,40.7466733,11373,110.0
2109,queens,Elmhurst,41-26 73rd Street,0.5,1.0,531.35,1750.0,-73.89253230741488,40.7441997,11377,110.0
2110,queens,Hunters Point,57-28 2nd Street,2.0,1.0,871.07,3107.0,-73.9613231,40.7385143,11109,114.0
2111,queens,Elmhurst,88-08 Justice Avenue,2.0,2.0,800.0,2950.0,-73.8768658,40.737679,11373,110.0
2112,queens,Astoria,30-90 23rd Street,1.0,1.0,641.24,2100.0,-73.92848016010717,40.7671544,11102,114.0
2113,queens,Forest Hills,101-06 67th Drive,2.0,1.0,1050.0,2595.0,-73.85187192117243,40.7249796,11375,112.0
2114,queens,Woodside,40-11 67th Street,2.0,1.0,826.68,1750.0,-73.8978284,40.7457589,11377,110.0
2115,queens,Astoria,25-68 23rd Street,3.0,1.0,1057.92,2800.0,-73.92431845196678,40.77227225,11102,114.0
2116,queens,Ditmars-Steinway,20-17 38th Street,3.0,1.5,1000.0,2699.0,-73.90269027766769,40.77639945,11105,115.0
2118,queens,Hunters Point,43-10 Crescent Street,1.0,1.0,626.0,4184.0,-73.94279283021991,40.7486893,11101,114.0
2119,queens,Astoria,28-29 43rd Street,1.0,1.0,641.24,2100.0,-73.91169973445665,40.7635449,11103,115.0
2120,queens,Hunters Point-Sunnyside-West Maspeth,42-15 Crescent Street,2.0,2.0,1222.17,4406.0,-73.9406229,40.7503248,11101,114.0
2121,queens,Far Rockaway,20-10 Seagirt Boulevard,0.5,1.0,362.0,1625.0,-73.7555474014845,40.5955641,11691,101.0
2122,queens,Murray Hill (Queens),144-90 41st Avenue,0.5,1.0,521.53,1450.0,-73.81837726719175,40.7610898,11355,109.0
2123,queens,Ditmars-Steinway,22-44 29th Street,2.0,1.0,839.76,2150.0,-73.91304932567186,40.7759868,11105,115.0
2124,queens,Rego Park,61-55 Junction Boulevard,2.0,2.0,1049.0,3995.0,-73.864815,40.73466,11373,110.0
2125,queens,Elmhurst,90-02 Queens Boulevard,1.0,1.0,648.6,2325.0,-73.8726431,40.733812,11373,110.0
2127,queens,Kew Gardens,84-25 118th Street,0.5,1.0,476.0,1400.0,-73.83306934390208,40.70346175,11415,102.0
2128,queens,Forest Hills,104-60 Queens Boulevard,2.0,1.0,1033.0,2985.0,-73.84914963133333,40.7230834,11375,112.0
2129,queens,Astoria,31-19 34th Street,1.0,1.0,631.43,1800.0,-73.92126308322533,40.7625617,11106,114.0
2131,queens,Jackson Heights,88-10 34th Avenue,0.5,1.0,650.0,1600.0,-73.8787518,40.7542303,11372,115.0
2132,queens,Long Island City,37-35 Crescent Street,1.0,1.0,644.51,2200.0,-73.93526578437499,40.75592255,11101,114.0
2133,queens,Hunters Point-Sunnyside-West Maspeth,22-18 Jackson Avenue,1.0,1.0,629.0,3600.0,-73.9537038,40.7419808,11109,114.0
2134,queens,Jamaica,147-40 Archer Avenue,0.5,1.0,537.76,1946.0,-73.8067421,40.7007227,11433,103.0
2135,queens,Ridgewood,1636 Norman Street,3.0,1.0,1047.94,2495.0,-73.90237093877552,40.695848795918366,11385,104.0
2136,queens,Forest Hills,112-06 72nd Avenue,0.5,1.0,5000.0,1695.0,-73.83828392740367,40.7215684,11375,112.0
2137,queens,Astoria,35-16 34th Street,0.5,1.0,529.68,1699.0,-73.92677464132464,40.7566526,11106,114.0
2138,queens,Rego Park,61-55 Junction Boulevard,1.0,1.0,847.0,3228.0,-73.864815,40.73466,11373,110.0
2139,queens,Astoria,28-25 34th Street,1.0,1.0,629.79,1750.0,-73.91804240380112,40.766587,11103,115.0
2140,queens,Forest Hills,67-14 Exeter Street,2.0,2.0,1200.0,3300.0,-73.85665940009176,40.72055975,11375,112.0
2141,queens,Far Rockaway,20-23 Seagirt Boulevard,2.0,1.0,813.0,2199.0,-73.75491035705761,40.59480245,11691,101.0
2142,queens,Ridgewood,1675 Palmetto Street,4.0,2.0,1583.03,3400.0,-73.9092575106383,40.701412319148936,11385,104.0
2143,queens,Glen Oaks,245-20 Grand Central Parkway,1.0,1.0,637.97,2000.0,-73.7269856,40.7503773,11426,111.0
2144,queens,Hunters Point,11-35 45th Avenue,1.0,1.0,635.0,3400.0,-73.94843217665657,40.7477323,11101,114.0
2145,queens,Middle Village,67-28 78th Street,2.0,1.0,851.18,2499.0,-73.889414,40.7569721,11372,115.0
2146,queens,Ridgewood,1636 Norman Street,3.0,1.0,1047.94,2495.0,-73.90237093877552,40.695848795918366,11385,104.0
2147,queens,Hunters Point,42-22 Crescent Street,1.0,1.0,664.14,2800.0,-73.94135150805963,40.7501668,11101,114.0
2148,queens,Hunters Point,4-75 48th Avenue,1.0,1.0,606.0,3145.0,-73.95723461700315,40.7451072,11109,108.0
2149,queens,Jamaica,147-40 Archer Avenue,1.0,1.0,650.24,2375.0,-73.8067421,40.7007227,11433,103.0
2150,queens,Hunters Point,42-22 Crescent Street,1.0,1.0,664.14,2800.0,-73.94135150805963,40.7501668,11101,114.0
2151,queens,Jamaica,147-36 94th Avenue,1.0,1.0,643.53,2170.0,-73.80566329999999,40.69924735,11435,103.0
2152,queens,Rego Park,61-55 Junction Boulevard,1.0,1.0,650.0,2795.0,-73.864815,40.73466,11373,110.0
2153,queens,Far Rockaway,20-27 Seagirt Boulevard,2.0,1.0,876.0,2249.0,-73.75561296003269,40.5943852,11691,101.0
2154,queens,Long Island City,23-10 40th Avenue,2.0,1.0,849.58,2450.0,-73.93923438790024,40.75401455,11101,114.0
2155,queens,Hunters Point,42-22 Crescent Street,1.0,1.0,663.98,2795.0,-73.94135150805963,40.7501668,11101,114.0
2156,queens,Ditmars-Steinway,24-43 26th Street,2.0,1.0,1000.0,2600.0,-73.91952029999999,40.77330785,11102,114.0
2157,queens,Kew Gardens,85-21 Lefferts Boulevard,1.0,1.0,600.0,1700.0,-73.83154703910475,40.70218905,11415,102.0
2158,queens,Hunters Point,23-10 Queens Plaza South,1.0,1.0,731.21,4850.0,-73.94205856549164,40.7508458,11101,114.0
2159,queens,Forest Hills,68-19 Burns Street,1.0,1.0,850.0,1925.0,-73.85109163048787,40.7214041,11375,112.0
2160,queens,Ditmars-Steinway,19-71 76th Street,3.0,2.0,2200.0,5300.0,-73.89367109487631,40.77120515,11370,115.0
2161,queens,Woodside,32-42 55th Street,2.0,1.0,843.04,2250.0,-73.9061401,40.7552087,11377,115.0
2162,queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,727.12,4725.0,-73.8548612,40.7584538,11368,115.0
2163,queens,Elmhurst,83-02 Cornish Avenue,1.0,1.0,630.61,1775.0,-73.8810201,40.740139,11373,110.0
2164,queens,Forest Hills,67-45 Juno Street,3.0,2.5,1600.0,4000.0,-73.85565706798641,40.7166918,11375,112.0
2165,queens,Elmhurst,86-44 56th Avenue,1.0,1.0,627.0,1875.0,-73.8757799,40.7337177,11373,110.0
2167,queens,Maspeth,46-02 70th Street,1.0,1.0,637.94,1999.0,-73.8943428,40.7396696,11377,110.0
2168,queens,Rego Park,67-79 Alderton Street,1.0,1.0,629.79,1750.0,-73.85849455,40.71587095,11374,112.0
2169,queens,Briarwood,85-15 Main Street,0.5,1.0,600.0,1525.0,-73.8189468,40.7096014,11435,107.0
2170,queens,Maspeth,61-18 62nd Street,3.0,1.0,975.0,2425.0,-73.89993913438082,40.71464085,11379,104.0
2171,queens,Long Island City,37-35 Crescent Street,1.0,1.0,641.24,2100.0,-73.93526578437499,40.75592255,11101,114.0
2173,queens,Sunnyside,47-08 39th Avenue,3.0,1.0,1000.0,3600.0,-73.7429522,40.7733531,11363,111.0
2174,queens,Murray Hill (Queens),167-10 Crocheron Avenue,1.0,1.0,800.0,2100.0,-73.7982794,40.7626937,11358,109.0
2175,queens,Sunnyside,39-10 48th Street,2.0,1.0,1000.0,2000.0,-73.91591865000001,40.74883115,11104,115.0
2176,queens,Old Astoria,31-43 Vernon Boulevard,1.0,1.0,720.0,2850.0,-73.9356699,40.7683649,11106,114.0
2178,queens,Rego Park,62-68 Booth Street,3.0,1.5,1300.0,3490.0,-73.86703503842907,40.72980675,11374,112.0
2179,queens,Elmhurst,57-34 Hoffman Drive,2.0,1.5,997.34,2250.0,-73.8709424,40.7331983,11373,110.0
2182,queens,Astoria,31-24 44th Street,3.0,1.5,1000.0,3200.0,-73.91461666306913,40.7592209,11103,115.0
2184,queens,Corona,53-15 97th Street,3.0,2.0,1200.0,2600.0,-73.86489540000001,40.73990195,11368,110.0
2185,queens,Rego Park,61-40 Saunders Street,1.0,1.0,628.16,1700.0,-73.86751633877515,40.730993600000005,11374,112.0
2186,queens,Forest Hills,67-25 Kessel Street,2.0,1.0,900.0,2300.0,-73.8567219331785,40.7163093,11375,112.0
2188,queens,Ditmars-Steinway,24-17 28th Street,2.0,1.0,883.93,3500.0,-73.91745091085986,40.77292595,11102,114.0
2189,queens,Forest Hills,78-14 Austin Street,1.0,1.0,637.97,2000.0,-73.83425691281059,40.7131245,11375,112.0
2190,queens,Far Rockaway,20-10 Seagirt Boulevard,0.5,1.0,362.0,1625.0,-73.7555474014845,40.5955641,11691,101.0
2191,queens,Hunters Point,22-44 Jackson Avenue,1.0,1.0,686.23,3475.0,-73.9537038,40.7419808,11109,114.0
2192,queens,South Richmond Hill,101-12 101st Avenue,3.0,2.0,1000.0,2295.0,-73.84105462861402,40.685433,11416,102.0
2193,queens,Flushing,41-25 Kissena Boulevard,2.0,1.0,1024.0,2850.0,-73.82819514096526,40.75844755,11355,109.0
2194,queens,Rego Park,61-55 Junction Boulevard,1.0,1.0,709.0,2752.0,-73.864815,40.73466,11373,110.0
2195,queens,Astoria,28-28 42nd Street,1.0,1.0,634.7,1900.0,-73.91290093037459,40.76409525,11103,115.0
2196,queens,Hunters Point,22-44 Jackson Avenue,0.5,1.0,580.75,3260.0,-73.9537038,40.7419808,11109,114.0
2197,queens,Jamaica,153-30 89th Avenue,0.5,1.0,513.0,1800.0,-73.80223285312294,40.70519205,11432,103.0
2198,queens,Hunters Point,22-44 Jackson Avenue,1.0,1.0,695.22,3750.0,-73.9537038,40.7419808,11109,114.0
2199,queens,Hunters Point,22-44 Jackson Avenue,2.0,1.0,937.91,5150.0,-73.9537038,40.7419808,11109,114.0
2200,queens,Bayside-Bayside Hills,11-07 46th Avenue,3.0,3.5,2199.0,8000.0,-73.773353,40.7569352,11361,107.0
2202,queens,Astoria,25-11 42nd Street,3.0,1.0,1057.92,2800.0,-73.91019056353386,40.7667637,11103,115.0
2203,queens,Bayside,39-18 208th Street,2.0,1.0,834.04,1975.0,-73.77792774215504,40.76285355,11361,109.0
2204,queens,Hunters Point-Sunnyside-West Maspeth,27-19 44th Dr,2.0,2.0,985.0,5075.0,-73.94167904759615,40.7468007,11101,114.0
2205,queens,Briarwood,138-28 Queens Boulevard,1.0,1.0,750.0,2500.0,-73.8311517,40.7141772,11415,102.0
2206,queens,Bayside,39-18 208th Street,1.0,1.0,629.79,1750.0,-73.77792774215504,40.76285355,11361,109.0
2207,queens,East Flushing,140-70 Ash Avenue,1.0,1.0,500.0,1500.0,-73.82179052046168,40.75607135,11355,109.0
2208,queens,Hunters Point-Sunnyside-West Maspeth,27-19 44th Dr,2.0,2.0,1003.0,5195.0,-73.94167904759615,40.7468007,11101,114.0
2209,queens,Flushing,42-42 Colden Street,3.0,1.0,950.0,2600.0,-73.82676303630008,40.753343400000006,11355,109.0
2210,queens,Long Island City,36-52 32nd Street,0.5,1.0,519.9,1400.0,-73.93016739984235,40.75500715,11106,114.0
2211,queens,Hillcrest,70-17 168th Street,3.0,2.0,1379.6,3200.0,-73.8012065,40.7309538,11365,107.0
2212,queens,Queensbridge-Ravenswood-Long Island City,41-21 28th Street,1.0,1.0,680.0,3324.0,-73.93791845699084,40.75063485,11101,114.0
2213,queens,Queensbridge-Ravenswood-Long Island City,41-21 28th Street,2.0,1.0,812.0,3550.0,-73.93791845699084,40.75063485,11101,114.0
2215,queens,Kew Gardens,83-09 Talbot Street,3.0,1.0,1064.3,2995.0,-73.8286421,40.7097222,11415,102.0
2216,queens,Hunters Point,4545 Center Boulevard,2.0,2.0,1254.52,5395.0,-73.9563172,40.7477112,11109,114.0
2217,queens,Hunters Point,4540 Center Boulevard,1.0,1.0,691.3,3630.0,-73.9570976,40.7483501,11109,114.0
2218,queens,Elmhurst,83-02 Cornish Avenue,1.0,1.0,630.61,1775.0,-73.8810201,40.740139,11373,110.0
2219,queens,Jamaica,153-30 89th Avenue,2.0,2.0,933.0,3190.0,-73.80223285312294,40.70519205,11432,103.0
2220,queens,Corona,59-30 108th Street,2.0,1.0,844.67,2300.0,-73.85289534301933,40.7383946,11368,110.0
2221,queens,Astoria,31-19 41st Street,2.0,1.0,650.0,2050.0,-73.91653895745992,40.76032525,11103,115.0
2222,queens,Hunters Point-Sunnyside-West Maspeth,27-19 44th Dr,0.5,1.0,443.0,2895.0,-73.94167904759615,40.7468007,11101,114.0
2223,queens,Jackson Heights,30-25 79th Street,2.0,1.0,844.67,2300.0,-73.88880128551598,40.76013075,11370,115.0
2226,queens,Sunnyside,"4830 41st Street,",1.0,1.0,636.34,1950.0,-73.924472,40.738001,11104,104.0
2227,queens,Corona,97-05 Horace Harding Expressway,0.5,1.0,468.0,1920.0,-73.86258314633797,40.73525775,11368,110.0
2228,queens,Corona,96-08 57th Avenue,1.0,1.0,718.0,2082.0,-73.86395692689212,40.73617985,11368,110.0
2229,queens,Corona,98-23 Horace Harding Expressway,1.0,1.0,867.0,2438.0,-73.86014795950061,40.7365932,11368,110.0
2230,queens,Ridgewood,1833 Decatur Street,4.0,3.0,1881.81,3100.0,-73.89791180843318,40.69837755,11385,104.0
2231,queens,Ditmars-Steinway,22-59 19th Street,4.0,2.0,1614.11,4350.0,-73.91929956773296,40.77986355,11105,114.0
2232,queens,Briarwood,138-28 Queens Boulevard,1.0,1.0,720.0,2475.0,-73.8311517,40.7141772,11415,102.0
2233,queens,Hunters Point,23-10 Queens Plaza South,1.0,1.0,731.21,4850.0,-73.94205856549164,40.7508458,11101,114.0
2235,queens,Hunters Point-Sunnyside-West Maspeth,43-22 Queens Street,1.0,1.0,717.8,4440.0,-73.9395363,40.7474652,11101,114.0
2237,queens,Ridgewood,2035 Gates Avenue,3.0,2.0,1382.87,3300.0,-73.90488542857143,40.70685420408163,11385,104.0
2238,queens,Long Island City,29-22 Northern Boulevard,0.5,1.0,524.0,3298.0,-73.8548612,40.7584538,11368,115.0
2239,queens,Long Island City,29-22 Northern Boulevard,2.0,2.0,1023.0,6747.0,-73.8548612,40.7584538,11368,115.0
2240,queens,Sunnyside,41-40 40th Street,2.0,1.0,850.0,2275.0,-73.92406294188024,40.7461554,11104,104.0
2241,queens,Ridgewood,778 Onderdonk Avenue,1.0,1.5,806.96,2449.0,-73.9051739,40.7026498,11385,104.0
2242,queens,Glendale,77-18 78th Street,2.0,1.0,841.4,2200.0,-73.87324134760078,40.70593755,11385,104.0
2243,queens,Rego Park,63-60 98th Street,1.0,1.0,788.0,2050.0,-73.859142683036,40.7304753,11374,112.0
2244,queens,Rego Park,61-15 97th Street,0.5,1.0,575.0,1495.0,-73.8623199,40.7340961,11374,112.0
2245,queens,Ridgewood,1822 Palmetto Street,5.0,1.5,1635.43,3700.0,-73.90688684615384,40.70345692307693,11385,104.0
2246,queens,Long Island City,29-11 Queens Plaza North,1.0,1.0,684.59,3425.0,-73.9427036,40.7520575,11101,114.0
2247,queens,Forest Hills,104-60 Queens Boulevard,0.5,1.0,578.0,2145.0,-73.84914963133333,40.7230834,11375,112.0
2249,queens,Woodhaven,93-05 Eldert Lane,2.0,1.0,850.0,2499.0,-73.86626518871287,40.6842848,11421,102.0
2250,queens,Rego Park,61-55 Junction Boulevard,1.0,1.0,650.0,2795.0,-73.864815,40.73466,11373,110.0
2251,queens,Forest Hills,104-20 Queens Boulevard,0.5,1.0,531.0,1985.0,-73.8501889,40.7237188,11375,112.0
2252,queens,Ridgewood,68-01 Forest Avenue,1.0,1.0,654.3,2499.0,-73.90124119337176,40.7036282,11385,104.0
2253,queens,Ridgewood,1622 Summerfield Street,4.0,1.5,1423.82,3250.0,-73.90192132653061,40.69515785714286,11385,104.0
2254,queens,Murray Hill (Queens),144-63 35th Avenue,1.0,1.0,500.0,1650.0,-73.82136291532831,40.76639475,11354,109.0
2255,queens,Flushing,59-47 160th Street,2.0,1.0,843.04,2250.0,-73.8081598,40.73920085,11365,109.0
2256,queens,Briarwood,138-28 Queens Boulevard,1.0,1.0,750.0,2500.0,-73.8311517,40.7141772,11415,102.0
2258,queens,Long Island City,36-30 31st Street,2.0,1.0,650.0,2111.0,-73.93064784161183,40.75590885,11106,114.0
2259,queens,Briarwood,138-28 Queens Boulevard,2.0,1.0,1100.0,3000.0,-73.8311517,40.7141772,11415,102.0
2260,queens,Flushing,137-20 45th Avenue,2.0,1.0,929.0,2350.0,-73.82245954983821,40.75096645,11355,109.0
2261,queens,Jamaica,147-40 Archer Avenue,2.0,2.0,1177.97,3055.0,-73.8067421,40.7007227,11433,103.0
2262,queens,Astoria,34-46 Vernon Boulevard,0.5,1.0,542.41,2088.0,-73.94192014098704,40.76479495,10044,114.0
2263,queens,Astoria,34-46 Vernon Boulevard,0.5,1.0,541.72,2067.0,-73.94192014098704,40.76479495,10044,114.0
2264,queens,Rego Park,61-55 Junction Boulevard,1.0,1.0,650.0,2795.0,-73.864815,40.73466,11373,110.0
2265,queens,Forest Hills,68-53 Exeter Street,2.0,1.0,900.0,2100.0,-73.8512801688377,40.71901105,11375,112.0
2266,queens,Astoria,34-46 Vernon Boulevard,2.0,2.0,1220.47,4354.0,-73.94192014098704,40.76479495,10044,114.0
2267,queens,Astoria,34-46 Vernon Boulevard,2.0,2.0,1224.2,4468.0,-73.94192014098704,40.76479495,10044,114.0
2268,queens,Ridgewood,60-72 Madison Street,2.0,1.0,844.67,2300.0,-73.89777970915526,40.706720450000006,11385,104.0
2269,queens,Astoria,34-46 Vernon Boulevard,2.0,2.0,1220.47,4354.0,-73.94192014098704,40.76479495,10044,114.0
2270,queens,Astoria,34-46 Vernon Boulevard,2.0,2.0,1217.39,4260.0,-73.94192014098704,40.76479495,10044,114.0
2271,queens,Astoria,34-46 Vernon Boulevard,1.0,1.0,662.28,2743.0,-73.94192014098704,40.76479495,10044,114.0
2273,queens,Astoria,34-46 Vernon Boulevard,1.0,1.0,660.84,2699.0,-73.94192014098704,40.76479495,10044,114.0
2274,queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1259.17,5537.0,-73.9386495,40.7483015,11101,114.0
2275,queens,Rego Park,61-55 Junction Boulevard,2.0,2.0,964.0,3550.0,-73.864815,40.73466,11373,110.0
2276,queens,Astoria,34-46 Vernon Boulevard,1.0,1.0,662.34,2745.0,-73.94192014098704,40.76479495,10044,114.0
2277,queens,Ditmars-Steinway,24-44 26th Street,2.0,1.0,854.49,2600.0,-73.91983180000001,40.77358775,11102,114.0
2278,queens,Rego Park,61-55 Junction Boulevard,1.0,1.0,765.0,3039.0,-73.864815,40.73466,11373,110.0
2279,queens,Astoria,34-46 Vernon Boulevard,1.0,1.0,658.45,2626.0,-73.94192014098704,40.76479495,10044,114.0
2280,queens,Kew Gardens,83-35 Lefferts Boulevard,1.0,1.0,634.7,1900.0,-73.83213780124439,40.70500534999999,11415,102.0
2281,queens,Astoria,34-46 Vernon Boulevard,1.0,1.0,656.36,2562.0,-73.94192014098704,40.76479495,10044,114.0
2282,queens,Astoria,34-46 Vernon Boulevard,1.0,1.0,659.07,2645.0,-73.94192014098704,40.76479495,10044,114.0
2283,queens,Astoria,34-46 Vernon Boulevard,1.0,1.0,657.24,2589.0,-73.94192014098704,40.76479495,10044,114.0
2284,queens,Astoria,25-40 Shore Boulevard,2.0,2.0,900.0,3250.0,-73.9291039,40.7759325,11102,114.0
2285,queens,Forest Hills,100-25 Queens Boulevard,1.0,1.0,644.51,2200.0,-73.852738,40.7269331,11375,112.0
2287,queens,Jackson Heights,35-65 86th Street,0.5,1.0,531.35,1750.0,-73.88033390740813,40.750391,11372,115.0
2288,queens,Jamaica,147-40 Archer Avenue,2.0,2.0,1177.97,3055.0,-73.8067421,40.7007227,11433,103.0
2289,queens,Forest Hills,112-11 Queens Boulevard,1.0,1.5,800.0,2750.0,-73.8311517,40.7141772,11415,102.0
2290,queens,Hunters Point-Sunnyside-West Maspeth,3 Court Square,2.0,2.0,969.0,6495.0,-73.94290112499999,40.74624319791667,11101,114.0
2291,queens,Hunters Point,1-50 50th Avenue,2.0,2.0,1216.54,4234.0,-73.95913242847102,40.74323715,11101,114.0
2294,queens,Rego Park,66-21 Burns Street,2.0,1.0,846.31,2350.0,-73.85729330000001,40.72363865,11374,112.0
2295,queens,Sunnyside,41-29 46th Street,0.5,1.0,534.62,1850.0,-73.9179113899979,40.74557465,11104,104.0
2296,queens,Ridgewood,778 Onderdonk Avenue,1.0,1.5,806.99,2450.0,-73.9051739,40.7026498,11385,104.0
2297,queens,Elmhurst,80-32 47th Avenue,3.0,2.0,1200.0,2800.0,-73.883418860678,40.7405863,11373,110.0
2298,queens,Hollis,182-30 Hillside Avenue,1.0,1.0,631.26,1795.0,-73.7794546,40.7135394,11432,103.0
2299,queens,Ditmars-Steinway,22-05 37th Street,1.0,1.0,629.79,1750.0,-73.9076041,40.7736273,11105,115.0
2300,queens,Ditmars-Steinway,22-06 38th Street,1.0,1.0,636.34,1950.0,-73.9070986,40.7732749,11105,115.0
2301,queens,Middle Village,62-20 84th Street,1.0,1.0,725.0,1625.0,-73.87262207852086,40.72473475,11379,104.0
2304,queens,Rego Park,99-32 66th Rd,0.5,1.0,400.0,1450.0,-73.85359629885595,40.727636200000006,11374,112.0
2305,queens,Rockaway Park,160 Beach 117th Street,0.5,1.0,524.81,1550.0,-73.83753385714286,40.5787276122449,11694,100.0
2306,queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,712.1,4266.0,-73.8548612,40.7584538,11368,115.0
2307,queens,Hunters Point,4-75 48th Avenue,1.0,1.0,606.0,3145.0,-73.95723461700315,40.7451072,11109,108.0
2308,queens,Jackson Heights,37-27 86th Street,1.0,1.0,800.0,2050.0,-73.88007834622748,40.74935235,11372,115.0
2309,queens,Long Island City,29-22 Northern Boulevard,1.0,1.0,731.0,3400.0,-73.8548612,40.7584538,11368,115.0
2310,queens,Ditmars-Steinway,20-09 38th Street,3.0,2.0,1382.87,3300.0,-73.90250185,40.77656835,11105,115.0
2312,queens,Jamaica Estates,190-11 Hillside Avenue,1.0,1.0,641.24,2100.0,-73.77159187534812,40.716107,11423,107.0
2313,queens,Richmond Hill,109-10 Park Lane South,1.0,1.0,627.99,1695.0,-73.84084507681071,40.70126625,11418,102.0
2314,queens,Forest Hills,110-16 72nd Avenue,1.0,1.0,633.06,1850.0,-73.83980505641476,40.72104965,11375,112.0
2315,queens,Ridgewood,363 Onderdonk Avenue,2.0,2.0,1167.99,2750.0,-73.91422681505088,40.70834815,11385,104.0
2316,queens,Briarwood,138-28 Queens Boulevard,1.0,1.0,750.0,2500.0,-73.8311517,40.7141772,11415,102.0
2317,queens,Jamaica,147-40 Archer Avenue,1.0,1.0,652.69,2450.0,-73.8067421,40.7007227,11433,103.0
2318,queens,Elmhurst,54-20 82nd Street,3.0,1.0,1100.0,2650.0,-73.88272046233176,40.73064725,11373,110.0
2319,queens,Ridgewood,1817 Bleecker Street,2.0,2.0,1156.54,2400.0,-73.91111290763011,40.70552165,11385,104.0
2321,queens,Rego Park,62-81 Woodhaven Boulevard,3.0,2.0,1200.0,2999.0,-73.86916079945652,40.7248875,11374,112.0
2323,queens,Forest Hills,110-16 72nd Avenue,1.0,1.0,633.06,1850.0,-73.83980505641476,40.72104965,11375,112.0
2324,queens,Hunters Point,47-05 Center Boulevard,0.5,1.0,517.0,3000.0,-73.95625292423027,40.74572985,11109,114.0
2325,queens,Hunters Point,47-05 Center Boulevard,1.0,1.0,738.0,4000.0,-73.95625292423027,40.74572985,11109,114.0
2326,queens,Hunters Point,47-05 Center Boulevard,1.0,1.0,728.0,3990.0,-73.95625292423027,40.74572985,11109,114.0
2328,queens,Ridgewood,1886 Woodbine Street,3.0,1.0,1048.1,2500.0,-73.90572144897959,40.70343873469388,11385,104.0
2329,queens,Clearview,15-20 201st Street,0.5,1.0,575.0,1695.0,-73.79338642846133,40.7856018,11360,109.0
2330,queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,727.12,4725.0,-73.8548612,40.7584538,11368,115.0
2331,queens,Old Astoria,31-43 Vernon Boulevard,1.0,1.0,720.0,2850.0,-73.9356699,40.7683649,11106,114.0
2332,queens,Ridgewood,63-23 Forest Avenue,3.0,2.0,1400.0,3199.0,-73.90460901286295,40.710170000000005,11385,104.0
2333,queens,Ditmars-Steinway,20-26 31st Street,1.0,1.0,639.61,2050.0,-73.907165,40.7792504,11105,115.0
2335,queens,East Flushing,141-07 Cherry Avenue,2.0,2.0,1146.73,2100.0,-73.821667,40.754621,11355,109.0
2336,queens,Hunters Point,11-43 45th Avenue,1.0,1.0,652.69,2450.0,-73.94819981644264,40.74772605,11101,114.0
2338,queens,Far Rockaway,20-37 Seagirt Boulevard,1.0,1.0,682.0,1999.0,-73.75484450096037,40.59325985,11691,101.0
2339,queens,Far Rockaway,20-29 Seagirt Boulevard,1.0,1.0,696.0,1899.0,-73.7555964358894,40.5940811,11691,101.0
